Days,SC50,SC60,SC65
1006,1041.0,759.5,634
1007,1042.0,760.2,634.6
1008,1044.0,761,635.2
1009,1045.0,761.7,635.8
1010,1046.0,762.4,636.5
1011,1047.0,763.2,637.1
1012,1049.0,763.9,637.7
1013,1050.0,764.7,638.3
1014,1051.0,765.4,638.9
1015,1052.0,766.2,639.5
1016,1054.0,766.9,640.1
1017,1055.0,767.6,640.8
1018,1056.0,768.4,641.4
1019,1057.0,769.1,642
1020,1059.0,769.9,642.6
1021,1060.0,770.6,643.2
1022,1061.0,771.3,643.8
1023,1062.0,772.1,644.4
1024,1064.0,772.8,645.1
1025,1065.0,773.6,645.7
1026,1066.0,774.3,646.3
1027,1067.0,775.1,646.9
1028,1069.0,775.8,647.5
1029,1070.0,776.5,648.1
1030,1071.0,777.3,648.7
1031,1072.0,778,649.3
1032,1074.0,778.8,650
1033,1075.0,779.5,650.6
1034,1076.0,780.3,651.2
1035,1078.0,781.3,652.1
1036,1080.0,782.6,653.3
1037,1081.0,783.9,654.5
1038,1083.0,785.3,655.7
1039,1085.0,786.6,656.9
1040,1087.0,787.9,658.1
1041,1089.0,789.3,659.3
1042,1091.0,790.6,660.5
1043,1092.0,791.9,661.7
1044,1094.0,793.2,662.9
1045,1096.0,794.6,664.1
1046,1098.0,795.9,665.3
1047,1100.0,797.2,666.5
1048,1102.0,798.5,667.7
1049,1103.0,799.9,668.9
1050,1105.0,801.2,670.1
1051,1107.0,802.5,671.3
1052,1109.0,803.8,672.5
1053,1111.0,805.2,673.7
1054,1113.0,806.5,674.9
1055,1114.0,807.8,676.1
1056,1116.0,809.2,677.2
1057,1118.0,810.5,678.4
1058,1120.0,811.8,679.6
1059,1122.0,813.1,680.8
1060,1124.0,814.5,682
1061,1125.0,815.8,683.2
1062,1127.0,817.1,684.4
1063,1129.0,818.4,685.6
1064,1131.0,819.8,686.8
1065,1133.0,821.1,688
1066,1135.0,822.4,689.2
1067,1136.0,823.6,690.3
1068,1138.0,824.9,691.5
1069,1140.0,826.2,692.6
1070,1142.0,827.5,693.8
1071,1143.0,828.8,694.9
1072,1145.0,830.1,696.1
1073,1147.0,831.4,697.3
1074,1149.0,832.6,698.4
1075,1151.0,833.9,699.6
1076,1152.0,835.2,700.7
1077,1154.0,836.5,701.9
1078,1156.0,837.8,703
1079,1158.0,839.1,704.2
1080,1160.0,840.4,705.3
1081,1161.0,841.6,706.5
1082,1163.0,842.9,707.7
1083,1165.0,844.2,708.8
1084,1167.0,845.5,710
1085,1169.0,846.8,711.1
1086,1170.0,848.1,712.3
1087,1172.0,849.3,713.4
1088,1174.0,850.6,714.6
1089,1176.0,851.9,715.8
1090,1178.0,853.2,716.9
1091,1179.0,854.5,718.1
1092,1181.0,855.8,719.2
1093,1183.0,857.1,720.4
1094,1185.0,858.3,721.5
1095,1186.0,859.6,722.7
1096,1188.0,861,723.9
1097,1190.0,862.5,725.3
1098,1192.0,864,726.7
1099,1194.0,865.5,728
1100,1196.0,867,729.4
1101,1198.0,868.4,730.7
1102,1200.0,869.9,732.1
1103,1202.0,871.4,733.5
1104,1204.0,872.9,734.8
1105,1206.0,874.4,736.2
1106,1208.0,875.9,737.5
1107,1210.0,877.4,738.9
1108,1212.0,878.9,740.2
1109,1214.0,880.4,741.6
1110,1216.0,881.8,743
1111,1218.0,883.3,744.3
1112,1220.0,884.8,745.7
1113,1222.0,886.3,747
1114,1224.0,887.8,748.4
1115,1226.0,889.3,749.8
1116,1228.0,890.8,751.1
1117,1230.0,892.3,752.5
1118,1232.0,893.7,753.8
1119,1234.0,895.2,755.2
1120,1236.0,896.7,756.6
1121,1238.0,898.2,757.9
1122,1240.0,899.7,759.3
1123,1242.0,901.2,760.6
1124,1244.0,902.7,762
1125,1246.0,904.2,763.3
1126,1248.0,905.6,764.7
1127,1248.0,907,765.9
1128,1248.0,908.3,767.1
1129,1248.0,909.5,768.2
1130,1248.0,910.8,769.3
1131,1248.0,912,770.4
1132,1248.0,913.3,771.5
1133,1248.0,914.5,772.7
1134,1248.0,915.8,773.8
1135,1248.0,917,774.9
1136,1248.0,918.3,776
1137,1248.0,919.5,777.2
1138,1248.0,920.8,778.3
1139,1248.0,922,779.4
1140,1248.0,923.3,780.5
1141,1248.0,924.5,781.6
1142,1248.0,925.8,782.8
1143,1248.0,927,783.9
1144,1248.0,928.3,785
1145,1248.0,929.5,786.1
1146,1248.0,930.8,787.2
1147,1248.0,932,788.4
1148,1248.0,933.3,789.5
1149,1248.0,934.5,790.6
1150,1248.0,935.8,791.7
1151,1248.0,937,792.8
1152,1248.0,938.3,794
1153,1248.0,939.5,795.1
1154,1248.0,940.8,796.2
1155,1248.0,941.8,797.1
1156,1248.0,942.5,797.7
1157,1248.0,943.3,798.4
1158,1248.0,944.1,799
1159,1248.0,944.9,799.7
1160,1248.0,945.6,800.3
1161,1248.0,946.4,801
1162,1248.0,947.2,801.6
1163,1248.0,948,802.3
1164,1248.0,948.7,802.9
1165,1248.0,949.5,803.6
1166,1248.0,950.3,804.2
1167,1248.0,951.1,804.9
1168,1248.0,951.9,805.5
1169,1248.0,952.6,806.1
1170,1248.0,953.4,806.8
1171,1248.0,954.2,807.4
1172,1248.0,955,808.1
1173,1248.0,955.7,808.7
1174,1248.0,956.5,809.4
1175,1248.0,957.3,810
1176,1248.0,958.1,810.7
1177,1248.0,958.8,811.3
1178,1248.0,959.6,812
1179,1248.0,960.4,812.6
1180,1248.0,961.2,813.3
1181,1248.0,961.9,813.9
1182,1248.0,962.7,814.6
1183,1248.0,963.5,815.2
1184,1248.0,964.3,815.8
1185,1248.0,965,816.5
1186,1248.0,964.9,816.3
1187,1247.0,963.9,815.1
1188,1247.0,962.9,814
1189,1246.0,961.9,812.9
1190,1246.0,960.9,811.7
1191,1245.0,959.9,810.6
1192,1245.0,958.9,809.5
1193,1244.0,957.9,808.3
1194,1244.0,956.9,807.2
1195,1243.0,955.9,806.1
1196,1243.0,954.9,805
1197,1242.0,953.9,803.8
1198,1242.0,952.9,802.7
1199,1241.0,951.9,801.6
1200,1241.0,950.9,800.4
1201,1240.0,949.9,799.3
1202,1240.0,948.9,798.2
1203,1239.0,947.9,797.1
1204,1239.0,946.9,796
1205,1238.0,945.9,794.9
1206,1238.0,944.9,793.7
1207,1237.0,943.9,792.6
1208,1237.0,942.9,791.5
1209,1236.0,941.9,790.4
1210,1236.0,940.9,789.6
1211,1235.0,939.9,788.4
1212,1235.0,938.9,787.3
1213,1234.0,937.9,786.9
1214,1234.0,936.9,785.7
1215,1233.0,935.9,784.6
1216,1232.0,935.2,782.9
1217,1231.0,933,780.6
1218,1229.0,930.9,779.1
1219,1227.0,928.7,779.2
1220,1226.0,927.1,779.4
1221,1224.0,925,779.6
1222,1222.0,922.9,779.8
1223,1221.0,922.7,780
1224,1219.0,923,780.2
1225,1217.0,923.3,780.4
1226,1216.0,923.7,780.6
1227,1214.0,924,780.9
1228,1212.0,924.4,781.1
1229,1211.0,924.7,781.3
1230,1209.0,925,781.5
1231,1207.0,925.4,781.7
1232,1205.0,925.7,782
1233,1204.0,926.1,782.2
1234,1202.0,926.4,782.4
1235,1200.0,926.8,782.6
1236,1199.0,927.1,782.8
1237,1197.0,927.5,783.1
1238,1195.0,927.8,783.3
1239,1194.0,928.2,783.5
1240,1192.0,928.5,783.7
1241,1190.0,928.9,783.9
1242,1189.0,929.2,784.2
1243,1187.0,929.6,784.4
1244,1185.0,929.9,784.6
1245,1184.0,930.3,784.8
1246,1182.0,930.6,785.1
1247,1181.0,931,785.3
1248,1179.0,931.3,785.5
1249,1178.0,931.7,785.8
1250,1177.0,932,785.9
1251,1175.0,932.4,786.2
1252,1174.0,932.7,786.4
1253,1173.0,933.1,786.7
1254,1171.0,933.4,786.8
1255,1170.0,933.8,787.1
1256,1169.0,934.1,787.3
1257,1167.0,934.5,787.5
1258,1166.0,934.8,787.7
1259,1165.0,935.2,788
1260,1164.0,935.5,788.2
1261,1162.0,935.9,788.4
1262,1161.0,936.2,788.6
1263,1160.0,936.6,788.9
1264,1158.0,936.9,789.1
1265,1157.0,937.3,789.3
1266,1156.0,937.6,789.5
1267,1154.0,937.9,789.8
1268,1153.0,938.3,790
1269,1152.0,938.6,790.2
1270,1151.0,939,790.4
1271,1149.0,939.3,790.6
1272,1148.0,939.7,790.9
1273,1147.0,940,791.1
1274,1145.0,940.3,791.3
1275,1144.0,940.7,791.5
1276,1143.0,941,791.7
1277,1142.0,941.4,792
1278,1141.0,941.7,792.2
1279,1140.0,942.1,792.4
1280,1139.0,942.4,792.6
1281,1138.0,942.8,792.9
1282,1137.0,943.1,793
1283,1136.0,943.5,793.3
1284,1135.0,943.7,793.5
1285,1134.0,944.1,793.8
1286,1133.0,944.4,793.9
1287,1132.0,944.8,794.2
1288,1131.0,945.1,794.4
1289,1130.0,945.5,794.7
1290,1129.0,945.8,794.8
1291,1128.0,946.2,795.1
1292,1127.0,946.5,795.3
1293,1126.0,946.9,795.6
1294,1125.0,947.1,795.7
1295,1124.0,947.5,796
1296,1123.0,947.8,796.2
1297,1122.0,948.2,796.4
1298,1121.0,948.5,796.6
1299,1120.0,948.9,796.9
1300,1119.0,949.2,797.1
1301,1118.0,949.5,797.3
1302,1117.0,949.8,797.5
1303,1116.0,950.2,797.8
1304,1115.0,950.5,798
1305,1114.0,950.9,798.2
1306,1113.0,951.2,798.4
1307,1112.0,951.6,798.7
1308,1111.0,951.9,798.9
1309,1111.0,952.2,799.1
1310,1111.0,952.6,799.3
1311,1110.0,952.9,799.5
1312,1110.0,953.2,799.7
1313,1110.0,953.6,800
1314,1110.0,953.9,800.2
1315,1109.0,954.2,800.4
1316,1109.0,954.6,800.6
1317,1109.0,954.9,800.8
1318,1109.0,955.2,801.1
1319,1109.0,955.5,801.3
1320,1108.0,955.9,801.5
1321,1108.0,956.2,801.7
1322,1108.0,956.5,802
1323,1108.0,956.9,802.2
1324,1108.0,957.2,802.4
1325,1107.0,957.5,802.6
1326,1107.0,957.9,802.8
1327,1107.0,958.2,803.1
1328,1107.0,958.5,803.3
1329,1107.0,958.8,803.5
1330,1106.0,959.2,803.7
1331,1106.0,959.5,804
1332,1106.0,959.8,804.2
1333,1106.0,960.1,804.4
1334,1106.0,960.5,804.6
1335,1105.0,960.8,804.8
1336,1105.0,961.1,805.1
1337,1105.0,961.4,805.3
1338,1105.0,961.8,805.5
1339,1105.0,962.1,805.8
1340,1106.0,962.4,806
1341,1106.0,962.7,806.2
1342,1107.0,963.1,806.4
1343,1107.0,963.4,806.7
1344,1108.0,963.7,806.9
1345,1109.0,964.1,807.1
1346,1109.0,964.4,807.4
1347,1110.0,964.7,807.6
1348,1110.0,965.1,807.8
1349,1111.0,965.4,808
1350,1112.0,965.7,808.2
1351,1112.0,966.1,808.4
1352,1113.0,966.4,808.7
1353,1113.0,966.7,808.9
1354,1114.0,967,809.1
1355,1115.0,967.3,809.3
1356,1115.0,967.7,809.6
1357,1116.0,968,809.8
1358,1117.0,968.3,810
1359,1117.0,968.6,810.2
1360,1118.0,968.9,810.4
1361,1118.0,969.2,810.7
1362,1119.0,969.6,810.9
1363,1120.0,969.9,811.1
1364,1120.0,970.2,811.4
1365,1121.0,970.5,811.6
1366,1121.0,970.8,811.8
1367,1122.0,971.1,812
1368,1123.0,971.5,812.2
1369,1124.0,972,812.7
1370,1125.0,972.7,813.3
1371,1126.0,973.4,813.9
1372,1127.0,974.2,814.5
1373,1129.0,974.9,815.1
1374,1130.0,975.7,815.7
1375,1131.0,976.4,816.4
1376,1132.0,977.2,817
1377,1134.0,977.9,817.6
1378,1135.0,978.7,818.2
1379,1136.0,979.4,818.8
1380,1137.0,980.1,819.4
1381,1139.0,980.9,820
1382,1140.0,981.6,820.7
1383,1141.0,982.4,821.3
1384,1142.0,983.1,821.9
1385,1144.0,983.9,822.5
1386,1145.0,984.6,823.1
1387,1146.0,985.3,823.7
1388,1147.0,986.1,824.3
1389,1149.0,986.8,825
1390,1150.0,987.6,825.6
1391,1151.0,988.3,826.2
1392,1152.0,989.1,826.8
1393,1154.0,989.8,827.4
1394,1155.0,990.5,828
1395,1156.0,991.3,828.6
1396,1157.0,992,829.3
1397,1158.0,992.8,829.9
1398,1160.0,993.5,830.5
1399,1161.0,994.3,831.1
1400,1163.0,995.3,832
1401,1164.0,996.6,833.2
1402,1166.0,997.9,834.4
1403,1168.0,999.3,835.6
1404,1170.0,1001,836.8
1405,1172.0,1002,838
1406,1174.0,1003,839.2
1407,1175.0,1005,840.4
1408,1177.0,1006,841.6
1409,1179.0,1007,842.8
1410,1181.0,1009,844
1411,1183.0,1010,845.2
1412,1185.0,1011,846.4
1413,1186.0,1013,847.6
1414,1188.0,1014,848.8
1415,1190.0,1015,850
1416,1192.0,1017,851.2
1417,1194.0,1018,852.4
1418,1196.0,1019,853.6
1419,1197.0,1021,854.8
1420,1199.0,1022,856
1421,1201.0,1023,857.2
1422,1203.0,1024,858.4
1423,1205.0,1026,859.6
1424,1207.0,1027,860.8
1425,1208.0,1028,862
1426,1210.0,1030,863.2
1427,1212.0,1031,864.4
1428,1214.0,1032,865.6
1429,1216.0,1034,866.8
1430,1218.0,1035,867.9
1431,1219.0,1036,869.1
1432,1221.0,1038,870.2
1433,1223.0,1039,871.4
1434,1225.0,1040,872.6
1435,1226.0,1042,873.7
1436,1228.0,1043,874.9
1437,1230.0,1044,876
1438,1232.0,1045,877.2
1439,1234.0,1047,878.3
1440,1235.0,1048,879.5
1441,1237.0,1049,880.7
1442,1239.0,1051,881.8
1443,1241.0,1052,883
1444,1243.0,1053,884.1
1445,1244.0,1054,885.3
1446,1246.0,1056,886.4
1447,1248.0,1057,887.6
1448,1248.0,1058,888.8
1449,1248.0,1060,889.9
1450,1248.0,1061,891.1
1451,1248.0,1062,892.2
1452,1248.0,1063,893.4
1453,1248.0,1065,894.5
1454,1248.0,1066,895.7
1455,1248.0,1067,896.8
1456,1248.0,1069,898
1457,1248.0,1070,899.2
1458,1248.0,1071,900.3
1459,1248.0,1072,901.5
1460,1248.0,1074,902.6
1461,1248.0,1075,903.9
1462,1248.0,1077,905.2
1463,1248.0,1078,906.6
1464,1248.0,1080,908
1465,1248.0,1081,909.3
1466,1248.0,1082,910.7
1467,1248.0,1084,912
1468,1248.0,1085,913.4
1469,1248.0,1087,914.8
1470,1248.0,1088,916.1
1471,1248.0,1090,917.5
1472,1248.0,1091,918.8
1473,1248.0,1093,920.2
1474,1248.0,1094,921.6
1475,1248.0,1096,922.9
1476,1248.0,1097,924.3
1477,1248.0,1099,925.6
1478,1248.0,1100,927
1479,1248.0,1102,928.4
1480,1248.0,1103,929.7
1481,1248.0,1105,931.1
1482,1248.0,1106,932.4
1483,1248.0,1108,933.8
1484,1248.0,1109,935.1
1485,1248.0,1111,936.5
1486,1248.0,1112,937.9
1487,1248.0,1114,939.2
1488,1248.0,1115,940.6
1489,1248.0,1117,941.9
1490,1248.0,1118,943.3
1491,1248.0,1120,944.7
1492,1248.0,1121,945.9
1493,1248.0,1122,947
1494,1248.0,1124,948.1
1495,1248.0,1125,949.3
1496,1248.0,1126,950.4
1497,1248.0,1127,951.5
1498,1248.0,1129,952.6
1499,1248.0,1130,953.8
1500,1248.0,1131,954.9
1501,1248.0,1132,956
1502,1248.0,1134,957.1
1503,1248.0,1135,958.2
1504,1248.0,1136,959.4
1505,1248.0,1137,960.5
1506,1248.0,1139,961.6
1507,1248.0,1140,962.7
1508,1248.0,1141,963.8
1509,1248.0,1142,965
1510,1248.0,1144,966.1
1511,1248.0,1145,967.2
1512,1248.0,1146,968.3
1513,1248.0,1147,969.5
1514,1248.0,1149,970.6
1515,1248.0,1150,971.7
1516,1248.0,1151,972.8
1517,1248.0,1152,973.9
1518,1248.0,1154,975.1
1519,1248.0,1155,976.2
1520,1248.0,1156,977.1
1521,1248.0,1157,977.7
1522,1248.0,1157,978.4
1523,1248.0,1158,979
1524,1248.0,1159,979.7
1525,1248.0,1160,980.3
1526,1248.0,1160,980.9
1527,1248.0,1161,981.6
1528,1248.0,1162,982.2
1529,1248.0,1163,982.9
1530,1248.0,1164,983.5
1531,1248.0,1164,984.2
1532,1248.0,1165,984.8
1533,1248.0,1166,985.5
1534,1248.0,1167,986.1
1535,1248.0,1167,986.8
1536,1248.0,1168,987.4
1537,1248.0,1169,988.1
1538,1248.0,1170,988.7
1539,1248.0,1171,989.4
1540,1248.0,1171,990
1541,1248.0,1172,990.7
1542,1248.0,1173,991.3
1543,1248.0,1174,992
1544,1248.0,1174,992.6
1545,1248.0,1175,993.2
1546,1248.0,1176,993.9
1547,1248.0,1177,994.5
1548,1248.0,1178,995.2
1549,1248.0,1178,995.8
1550,1248.0,1179,996.5
1551,1248.0,1179,996.2
1552,1247.0,1178,995.1
1553,1247.0,1177,994
1554,1246.0,1176,992.9
1555,1246.0,1175,991.7
1556,1245.0,1174,990.6
1557,1245.0,1173,989.5
1558,1244.0,1172,988.3
1559,1244.0,1171,987.2
1560,1243.0,1170,986.1
1561,1243.0,1169,984.9
1562,1242.0,1168,983.8
1563,1242.0,1167,982.7
1564,1241.0,1166,981.6
1565,1241.0,1165,980.4
1566,1240.0,1164,979.3
1567,1240.0,1163,978.2
1568,1239.0,1162,977
1569,1239.0,1161,975.9
1570,1238.0,1160,974.8
1571,1238.0,1159,973.7
1572,1237.0,1158,972.5
1573,1237.0,1157,971.4
1574,1236.0,1156,970.3
1575,1236.0,1155,969.2
1576,1235.0,1154,968
1577,1235.0,1153,966.9
1578,1234.0,1152,965.8
1579,1234.0,1151,964.6
1580,1233.0,1150,963.5
1581,1232.0,1148,961.8
1582,1231.0,1146,959.5
1583,1229.0,1144,957.2
1584,1227.0,1142,954.9
1585,1226.0,1140,952.6
1586,1224.0,1137,950.3
1587,1222.0,1135,948
1588,1221.0,1133,945.6
1589,1219.0,1131,943.3
1590,1217.0,1129,941
1591,1216.0,1127,938.7
1592,1214.0,1124,938.2
1593,1212.0,1122,935.9
1594,1211.0,1120,933.6
1595,1209.0,1118,932.8
1596,1207.0,1116,930.5
1597,1205.0,1113,928.2
1598,1204.0,1111,927
1599,1202.0,1109,924.7
1600,1200.0,1107,923
1601,1199.0,1105,923
1602,1197.0,1103,923.1
1603,1195.0,1100,923.3
1604,1194.0,1098,923.5
1605,1192.0,1096,923.7
1606,1190.0,1094,924
1607,1189.0,1092,924.2
1608,1187.0,1089,924.4
1609,1185.0,1087,924.6
1610,1184.0,1085,924.8
1611,1182.0,1083,925
1612,1181.0,1081,925.3
1613,1179.0,1079,925.5
1614,1178.0,1077,925.8
1615,1177.0,1076,925.9
1616,1175.0,1074,926.2
1617,1174.0,1072,926.4
1618,1173.0,1070,926.6
1619,1171.0,1068,926.8
1620,1170.0,1066,927.1
1621,1169.0,1065,927.3
1622,1167.0,1063,927.5
1623,1166.0,1061,927.7
1624,1165.0,1059,928
1625,1164.0,1057,928.1
1626,1162.0,1056,928.4
1627,1161.0,1054,928.6
1628,1160.0,1052,928.8
1629,1158.0,1050,929
1630,1157.0,1048,929.3
1631,1156.0,1047,929.5
1632,1154.0,1045,929.7
1633,1153.0,1043,929.9
1634,1152.0,1041,930.1
1635,1151.0,1039,930.4
1636,1149.0,1038,930.6
1637,1148.0,1036,930.8
1638,1147.0,1034,931
1639,1145.0,1032,931.2
1640,1144.0,1030,931.5
1641,1143.0,1029,931.7
1642,1142.0,1027,931.9
1643,1141.0,1025,932.1
1644,1140.0,1024,932.4
1645,1139.0,1022,932.5
1646,1138.0,1021,932.8
1647,1137.0,1019,933
1648,1136.0,1018,933.2
1649,1135.0,1016,933.4
1650,1134.0,1015,933.7
1651,1133.0,1013,933.8
1652,1132.0,1012,934.1
1653,1131.0,1010,934.3
1654,1130.0,1009,934.5
1655,1129.0,1007,934.7
1656,1128.0,1006,935
1657,1127.0,1004,935.1
1658,1126.0,1003,935.4
1659,1125.0,1001,935.6
1660,1124.0,999.8,935.8
1661,1123.0,998.3,936
1662,1122.0,996.8,936.3
1663,1121.0,995.3,936.4
1664,1120.0,993.8,936.7
1665,1119.0,992.3,936.8
1666,1118.0,990.8,937.1
1667,1117.0,989.3,937.3
1668,1116.0,987.8,937.5
1669,1115.0,986.3,937.7
1670,1114.0,984.8,938
1671,1113.0,983.3,938.1
1672,1112.0,981.8,938.4
1673,1111.0,980.6,938.6
1674,1111.0,979.9,938.8
1675,1111.0,979.2,939
1676,1110.0,978.5,939.2
1677,1110.0,977.8,939.4
1678,1110.0,977.1,939.7
1679,1110.0,976.4,939.9
1680,1110.0,975.7,940.1
1681,1109.0,975,940.3
1682,1109.0,974.3,940.5
1683,1109.0,973.6,940.7
1684,1109.0,972.9,940.9
1685,1108.0,972.1,941.1
1686,1108.0,971.4,941.4
1687,1108.0,970.7,941.6
1688,1108.0,970,941.8
1689,1108.0,969.3,942
1690,1107.0,968.6,942.2
1691,1107.0,967.9,942.4
1692,1107.0,967.2,942.6
1693,1107.0,966.5,942.8
1694,1107.0,965.8,943
1695,1106.0,965.1,943.3
1696,1106.0,964.4,943.5
1697,1106.0,963.6,943.7
1698,1106.0,962.9,943.9
1699,1106.0,962.2,944.1
1700,1105.0,961.5,944.3
1701,1105.0,960.8,944.5
1702,1105.0,960.1,944.7
1703,1105.0,959.4,944.9
1704,1105.0,959.1,945.1
1705,1106.0,959.2,945.4
1706,1106.0,959.3,945.6
1707,1107.0,959.4,945.8
1708,1107.0,959.5,946
1709,1108.0,959.6,946.2
1710,1109.0,959.7,946.4
1711,1109.0,959.8,946.6
1712,1110.0,959.9,946.8
1713,1110.0,960,947
1714,1111.0,960.1,947.2
1715,1112.0,960.2,947.5
1716,1112.0,960.3,947.7
1717,1113.0,960.4,947.9
1718,1114.0,960.5,948.1
1719,1114.0,960.7,948.3
1720,1115.0,960.8,948.5
1721,1115.0,960.9,948.7
1722,1116.0,961,948.9
1723,1117.0,961.1,949.1
1724,1117.0,961.2,949.3
1725,1118.0,961.3,949.5
1726,1118.0,961.4,949.8
1727,1119.0,961.5,950
1728,1120.0,961.6,950.2
1729,1120.0,961.7,950.4
1730,1121.0,961.8,950.6
1731,1121.0,961.9,950.8
1732,1122.0,962,951
1733,1123.0,962.1,951.2
1734,1124.0,962.5,951.6
1735,1125.0,963.3,952.3
1736,1126.0,964,952.9
1737,1127.0,964.8,953.5
1738,1129.0,965.5,954.1
1739,1130.0,966.2,954.7
1740,1131.0,967,955.3
1741,1132.0,967.7,955.9
1742,1134.0,968.5,956.6
1743,1135.0,969.2,957.2
1744,1136.0,970,957.8
1745,1137.0,970.7,958.4
1746,1139.0,971.5,959
1747,1140.0,972.2,959.6
1748,1141.0,972.9,960.3
1749,1142.0,973.7,960.9
1750,1144.0,974.4,961.5
1751,1145.0,975.2,962.1
1752,1146.0,975.9,962.7
1753,1147.0,976.7,963.3
1754,1149.0,977.4,963.9
1755,1150.0,978.1,964.6
1756,1151.0,978.9,965.2
1757,1152.0,979.6,965.8
1758,1154.0,980.4,966.4
1759,1155.0,981.1,967
1760,1156.0,981.9,967.6
1761,1157.0,982.6,968.2
1762,1159.0,983.4,968.9
1763,1160.0,984.1,969.5
1764,1161.0,984.8,970.1
1765,1163.0,985.9,971
1766,1164.0,987.2,972.2
1767,1166.0,988.5,973.4
1768,1168.0,989.9,974.6
1769,1170.0,991.2,975.8
1770,1172.0,992.5,977
1771,1174.0,993.8,978.2
1772,1175.0,995.2,979.4
1773,1177.0,996.5,980.6
1774,1179.0,997.8,981.8
1775,1181.0,999.2,983
1776,1183.0,1000,984.2
1777,1185.0,1002,985.4
1778,1186.0,1003,986.6
1779,1188.0,1004,987.8
1780,1190.0,1006,989
1781,1192.0,1007,990.2
1782,1194.0,1008,991.4
1783,1196.0,1010,992.6
1784,1197.0,1011,993.8
1785,1199.0,1012,995
1786,1201.0,1014,996.2
1787,1203.0,1015,997.4
1788,1205.0,1016,998.6
1789,1207.0,1018,999.8
1790,1208.0,1019,1001
1791,1210.0,1020,1002
1792,1212.0,1022,1003
1793,1214.0,1023,1005
1794,1216.0,1024,1006
1795,1218.0,1026,1007
1796,1219.0,1027,1008
1797,1221.0,1028,1009
1798,1223.0,1030,1010
1799,1225.0,1031,1012
1800,1227.0,1032,1013
1801,1228.0,1033,1014
1802,1230.0,1035,1015
1803,1232.0,1036,1016
1804,1234.0,1037,1017
1805,1236.0,1039,1019
1806,1237.0,1040,1020
1807,1239.0,1041,1021
1808,1241.0,1042,1022
1809,1243.0,1044,1023
1810,1244.0,1045,1024
1811,1246.0,1046,1025
1812,1248.0,1048,1027
1813,1248.0,1049,1028
1814,1248.0,1050,1029
1815,1248.0,1051,1030
1816,1248.0,1053,1031
1817,1248.0,1054,1032
1818,1248.0,1055,1034
1819,1248.0,1057,1035
1820,1248.0,1058,1036
1821,1248.0,1059,1037
1822,1248.0,1060,1038
1823,1248.0,1062,1039
1824,1248.0,1063,1040
1825,1248.0,1064,1042
1826,1248.0,1066,1043
1827,1248.0,1067,1044
1828,1248.0,1069,1046
1829,1248.0,1071,1047
1830,1248.0,1073,1048
1831,1248.0,1075,1050
1832,1248.0,1077,1051
1833,1248.0,1079,1052
1834,1248.0,1081,1054
1835,1248.0,1083,1055
1836,1248.0,1085,1056
1837,1248.0,1087,1058
1838,1248.0,1089,1059
1839,1248.0,1091,1061
1840,1248.0,1093,1062
1841,1248.0,1095,1063
1842,1248.0,1097,1065
1843,1248.0,1099,1066
1844,1248.0,1101,1067
1845,1248.0,1103,1069
1846,1248.0,1105,1070
1847,1248.0,1107,1071
1848,1248.0,1109,1073
1849,1248.0,1111,1074
1850,1248.0,1113,1076
1851,1248.0,1115,1077
1852,1248.0,1117,1078
1853,1248.0,1119,1080
1854,1248.0,1121,1081
1855,1248.0,1123,1082
1856,1248.0,1125,1084
1857,1248.0,1127,1085
1858,1248.0,1129,1086
1859,1248.0,1131,1087
1860,1248.0,1132,1088
1861,1248.0,1134,1089
1862,1248.0,1136,1091
1863,1248.0,1138,1092
